ID_Pedido,Data_Pedido,Nome_Produto,Categoria,Preco_Unitario,Quantidade,ID_Cliente,Cidade,Estado
1859,2025-06-21 15:00:00,Perfume Elegance,Perfumaria,350.0,9,107,Rio de Janeiro,RJ
1860,2025-06-22 02:00:00,Batom Matte,Maquiagem,85.0,3,197,São Luís,MA
1861,2025-06-22 10:00:00,Batom Matte,Maquiagem,85.0,4,245,São Luís,MA
1862,2025-06-22 23:00:00,Perfume Elegance,Perfumaria,350.0,1,214,Belo Horizonte,MG
1863,2025-06-22 11:00:00,Perfume Bloom,Perfumaria,100.0,9,151,São Paulo,SP
1864,2025-06-22 21:00:00,Condicionador Luxo,Banho,54.08,8,231,Rio de Janeiro,RJ
1865,2025-06-23 12:00:00,Condicionador Luxo,Banho,58.85,7,243,Porto Alegre,RS
1866,2025-06-23 19:00:00,Esfoliante Premium,Banho,45.16,1,113,Curitiba,PR
1867,2025-06-23 13:00:00,Perfume Elegance,Perfumaria,350.0,8,161,Rio de Janeiro,RJ
1868,2025-06-23 21:00:00,Esfoliante Premium,Banho,49.19,5,231,São Luís,MA
1869,2025-06-23 10:00:00,Esfoliante Premium,Banho,45.69,8,212,Rio de Janeiro,RJ
1870,2025-06-24 09:00:00,Condicionador Luxo,Banho,55.93,8,209,Belém,PA
1871,2025-06-24 23:00:00,Batom Matte,Maquiagem,85.0,1,135,Curitiba,PR
1872,2025-06-24 10:00:00,Batom Matte,Maquiagem,85.0,5,142,São Paulo,SP
1873,2025-06-24 06:00:00,Base Lux,Maquiagem,80.0,6,214,Curitiba,PR
1874,2025-06-24 22:00:00,Base Lux,Maquiagem,80.0,3,124,São Paulo,SP
1875,2025-06-25 00:00:00,Gloss Crystal,Maquiagem,50.0,9,233,Curitiba,PR
1876,2025-06-25 02:00:00,Perfume Aurora,Perfumaria,150.0,8,116,Manaus,AM
1877,2025-06-25 08:00:00,Perfume Elegance,Perfumaria,350.0,8,147,Belo Horizonte,MG
1878,2025-06-25 13:00:00,Esfoliante Premium,Banho,48.47,8,230,Belo Horizonte,MG
1879,2025-06-25 10:00:00,Base Lux,Maquiagem,80.0,6,234,Porto Alegre,RS
1880,2025-06-26 14:00:00,Perfume Bloom,Perfumaria,100.0,5,118,Belo Horizonte,MG
1881,2025-06-26 19:00:00,Gloss Crystal,Maquiagem,50.0,1,145,Salvador,BA
1882,2025-06-26 19:00:00,Esfoliante Premium,Banho,48.5,9,196,Manaus,AM
1883,2025-06-26 13:00:00,Perfume Bloom,Perfumaria,100.0,9,126,Manaus,AM
1884,2025-06-26 12:00:00,Perfume Elegance,Perfumaria,350.0,8,156,Salvador,BA
1885,2025-06-27 13:00:00,Condicionador Luxo,Banho,54.8,8,145,Belo Horizonte,MG
1886,2025-06-27 16:00:00,Batom Matte,Maquiagem,85.0,9,179,Rio de Janeiro,RJ
1887,2025-06-27 20:00:00,Perfume Aurora,Perfumaria,150.0,3,114,Belém,PA
1888,2025-06-27 02:00:00,Condicionador Luxo,Banho,54.2,8,225,Salvador,BA
1889,2025-06-27 20:00:00,Perfume Elegance,Perfumaria,350.0,5,226,Belém,PA
1890,2025-06-28 18:00:00,Condicionador Luxo,Banho,57.1,8,213,Salvador,BA
1891,2025-06-28 06:00:00,Base Lux,Maquiagem,80.0,3,104,Salvador,BA
1892,2025-06-28 03:00:00,Gloss Crystal,Maquiagem,50.0,4,211,Manaus,AM
1893,2025-06-28 14:00:00,Batom Matte,Maquiagem,85.0,9,222,Porto Alegre,RS
1894,2025-06-28 04:00:00,Batom Matte,Maquiagem,85.0,6,234,Curitiba,PR
1895,2025-06-29 23:00:00,Condicionador Luxo,Banho,55.71,2,105,Belém,PA
1896,2025-06-29 00:00:00,Condicionador Luxo,Banho,57.84,8,240,Salvador,BA
1897,2025-06-29 14:00:00,Gloss Crystal,Maquiagem,50.0,8,119,Fortaleza,CE
1898,2025-06-29 08:00:00,Perfume Aurora,Perfumaria,150.0,6,115,São Paulo,SP
1899,2025-06-29 11:00:00,Batom Matte,Maquiagem,85.0,8,158,Belém,PA
1900,2025-06-30 16:00:00,Batom Matte,Maquiagem,85.0,8,116,Manaus,AM
1901,2025-06-30 02:00:00,Batom Matte,Maquiagem,85.0,4,149,Belo Horizonte,MG
1902,2025-06-30 07:00:00,Batom Matte,Maquiagem,85.0,3,194,São Paulo,SP
1903,2025-06-30 15:00:00,Perfume Aurora,Perfumaria,150.0,8,207,São Luís,MA
1904,2025-06-30 23:00:00,Esfoliante Premium,Banho,48.96,6,171,Belém,PA
1905,2025-07-01 09:00:00,Gloss Crystal,Maquiagem,50.0,3,145,Porto Alegre,RS
1906,2025-07-01 23:00:00,Batom Matte,Maquiagem,85.0,4,170,Curitiba,PR
1907,2025-07-01 03:00:00,Gloss Crystal,Maquiagem,50.0,5,100,Belo Horizonte,MG
1908,2025-07-01 06:00:00,Perfume Elegance,Perfumaria,350.0,9,234,Fortaleza,CE
1909,2025-07-01 23:00:00,Base Lux,Maquiagem,80.0,1,118,Belo Horizonte,MG
1910,2025-07-02 21:00:00,Condicionador Luxo,Banho,57.44,8,129,Belém,PA
1911,2025-07-02 15:00:00,Esfoliante Premium,Banho,48.75,9,156,Porto Alegre,RS
1912,2025-07-02 03:00:00,Perfume Elegance,Perfumaria,350.0,8,107,São Paulo,SP
1913,2025-07-02 18:00:00,Perfume Elegance,Perfumaria,350.0,5,190,Belém,PA
1914,2025-07-02 07:00:00,Perfume Bloom,Perfumaria,100.0,3,236,Rio de Janeiro,RJ
1915,2025-07-03 03:00:00,Base Lux,Maquiagem,80.0,9,229,Belém,PA
1916,2025-07-03 03:00:00,Condicionador Luxo,Banho,58.63,8,128,Fortaleza,CE
1917,2025-07-03 10:00:00,Gloss Crystal,Maquiagem,50.0,5,175,São Paulo,SP
1918,2025-07-03 03:00:00,Gloss Crystal,Maquiagem,50.0,1,233,Curitiba,PR
1919,2025-07-03 06:00:00,Batom Matte,Maquiagem,85.0,1,246,Rio de Janeiro,RJ
1920,2025-07-04 00:00:00,Batom Matte,Maquiagem,85.0,5,139,Salvador,BA
1921,2025-07-04 16:00:00,Gloss Crystal,Maquiagem,50.0,4,138,Curitiba,PR
1922,2025-07-04 13:00:00,Base Lux,Maquiagem,80.0,7,109,Rio de Janeiro,RJ
1923,2025-07-04 03:00:00,Gloss Crystal,Maquiagem,50.0,9,229,São Paulo,SP
1924,2025-07-04 18:00:00,Esfoliante Premium,Banho,45.98,1,107,Salvador,BA
1925,2025-07-05 20:00:00,Base Lux,Maquiagem,80.0,8,104,Porto Alegre,RS
1926,2025-07-05 10:00:00,Condicionador Luxo,Banho,58.47,9,117,Rio de Janeiro,RJ
1927,2025-07-05 13:00:00,Perfume Aurora,Perfumaria,150.0,4,118,Fortaleza,CE
1928,2025-07-05 15:00:00,Base Lux,Maquiagem,80.0,6,173,Salvador,BA
1929,2025-07-05 20:00:00,Batom Matte,Maquiagem,85.0,8,158,Porto Alegre,RS
1930,2025-07-06 21:00:00,Gloss Crystal,Maquiagem,50.0,3,148,Salvador,BA
1931,2025-07-06 02:00:00,Condicionador Luxo,Banho,58.46,7,155,Fortaleza,CE
1932,2025-07-06 13:00:00,Condicionador Luxo,Banho,54.2,1,116,Curitiba,PR
1933,2025-07-06 16:00:00,Perfume Elegance,Perfumaria,350.0,2,245,Curitiba,PR
1934,2025-07-06 18:00:00,Perfume Bloom,Perfumaria,100.0,1,163,Fortaleza,CE
1935,2025-07-07 17:00:00,Batom Matte,Maquiagem,85.0,3,120,São Paulo,SP
1936,2025-07-07 17:00:00,Batom Matte,Maquiagem,85.0,6,225,São Paulo,SP
1937,2025-07-07 02:00:00,Perfume Bloom,Perfumaria,100.0,5,231,Fortaleza,CE
1938,2025-07-07 10:00:00,Condicionador Luxo,Banho,59.6,5,192,Curitiba,PR
1939,2025-07-07 07:00:00,Gloss Crystal,Maquiagem,50.0,3,140,Rio de Janeiro,RJ
1940,2025-07-08 02:00:00,Perfume Bloom,Perfumaria,100.0,6,149,São Luís,MA
1941,2025-07-08 09:00:00,Base Lux,Maquiagem,80.0,3,222,Rio de Janeiro,RJ
1942,2025-07-08 05:00:00,Batom Matte,Maquiagem,85.0,7,143,Rio de Janeiro,RJ
1943,2025-07-08 18:00:00,Perfume Aurora,Perfumaria,150.0,5,216,Belém,PA
1944,2025-07-08 08:00:00,Condicionador Luxo,Banho,58.69,8,107,Salvador,BA
1945,2025-07-09 13:00:00,Perfume Elegance,Perfumaria,350.0,8,207,Belém,PA
1946,2025-07-09 19:00:00,Esfoliante Premium,Banho,48.94,7,189,Porto Alegre,RS
1947,2025-07-09 07:00:00,Perfume Elegance,Perfumaria,350.0,8,148,São Paulo,SP
1948,2025-07-09 10:00:00,Esfoliante Premium,Banho,49.78,7,129,Belo Horizonte,MG
1949,2025-07-09 13:00:00,Perfume Elegance,Perfumaria,350.0,5,106,Manaus,AM
1950,2025-07-10 20:00:00,Gloss Crystal,Maquiagem,50.0,5,150,Manaus,AM
1951,2025-07-10 23:00:00,Esfoliante Premium,Banho,46.36,1,206,Rio de Janeiro,RJ
1952,2025-07-10 03:00:00,Perfume Aurora,Perfumaria,150.0,7,126,Belém,PA
1953,2025-07-10 18:00:00,Perfume Elegance,Perfumaria,350.0,3,194,Rio de Janeiro,RJ
1954,2025-07-10 01:00:00,Condicionador Luxo,Banho,59.58,4,148,São Paulo,SP
1955,2025-07-11 02:00:00,Gloss Crystal,Maquiagem,50.0,8,218,Fortaleza,CE
1956,2025-07-11 19:00:00,Perfume Elegance,Perfumaria,350.0,4,226,Salvador,BA
1957,2025-07-11 10:00:00,Esfoliante Premium,Banho,47.7,1,214,Belém,PA
1958,2025-07-11 08:00:00,Condicionador Luxo,Banho,57.64,8,218,Porto Alegre,RS
1959,2025-07-11 13:00:00,Batom Matte,Maquiagem,85.0,6,183,São Luís,MA
1960,2025-07-12 12:00:00,Perfume Bloom,Perfumaria,100.0,2,222,São Paulo,SP
1961,2025-07-12 03:00:00,Perfume Aurora,Perfumaria,150.0,8,193,Belém,PA
1962,2025-07-12 15:00:00,Perfume Bloom,Perfumaria,100.0,8,210,Belo Horizonte,MG
1963,2025-07-12 20:00:00,Base Lux,Maquiagem,80.0,3,172,Belo Horizonte,MG
1964,2025-07-12 07:00:00,Perfume Aurora,Perfumaria,150.0,9,196,Curitiba,PR
1965,2025-07-13 04:00:00,Perfume Bloom,Perfumaria,100.0,5,144,Curitiba,PR
1966,2025-07-13 09:00:00,Batom Matte,Maquiagem,85.0,7,214,São Luís,MA
1967,2025-07-13 11:00:00,Condicionador Luxo,Banho,57.69,5,131,Belém,PA
1968,2025-07-13 12:00:00,Condicionador Luxo,Banho,59.4,8,235,Salvador,BA
1969,2025-07-13 18:00:00,Condicionador Luxo,Banho,56.3,6,227,Belém,PA
1970,2025-07-14 12:00:00,Perfume Aurora,Perfumaria,150.0,3,146,São Luís,MA
1971,2025-07-14 23:00:00,Gloss Crystal,Maquiagem,50.0,8,102,Salvador,BA
1972,2025-07-14 00:00:00,Perfume Elegance,Perfumaria,350.0,2,119,São Paulo,SP
1973,2025-07-14 09:00:00,Perfume Elegance,Perfumaria,350.0,4,242,Rio de Janeiro,RJ
1974,2025-07-14 07:00:00,Condicionador Luxo,Banho,54.55,3,131,Porto Alegre,RS
1975,2025-07-15 04:00:00,Perfume Aurora,Perfumaria,150.0,3,205,Belo Horizonte,MG
1976,2025-07-15 04:00:00,Gloss Crystal,Maquiagem,50.0,8,129,São Luís,MA
1977,2025-07-15 00:00:00,Condicionador Luxo,Banho,56.07,1,108,Rio de Janeiro,RJ
1978,2025-07-15 15:00:00,Condicionador Luxo,Banho,57.82,4,204,Manaus,AM
1979,2025-07-15 19:00:00,Condicionador Luxo,Banho,58.46,6,211,Salvador,BA
1980,2025-07-16 14:00:00,Gloss Crystal,Maquiagem,50.0,1,182,São Luís,MA
1981,2025-07-16 02:00:00,Perfume Aurora,Perfumaria,150.0,5,224,Rio de Janeiro,RJ
1982,2025-07-16 09:00:00,Perfume Bloom,Perfumaria,100.0,8,140,Belém,PA
1983,2025-07-16 15:00:00,Base Lux,Maquiagem,80.0,1,184,Belo Horizonte,MG
1984,2025-07-16 17:00:00,Batom Matte,Maquiagem,85.0,4,186,Fortaleza,CE
1985,2025-07-17 18:00:00,Esfoliante Premium,Banho,47.86,2,247,Rio de Janeiro,RJ
1986,2025-07-17 23:00:00,Gloss Crystal,Maquiagem,50.0,1,185,Rio de Janeiro,RJ
1987,2025-07-17 12:00:00,Base Lux,Maquiagem,80.0,6,119,Belo Horizonte,MG
1988,2025-07-17 09:00:00,Batom Matte,Maquiagem,85.0,7,180,Rio de Janeiro,RJ
1989,2025-07-17 04:00:00,Perfume Aurora,Perfumaria,150.0,2,113,São Paulo,SP
1990,2025-07-18 17:00:00,Base Lux,Maquiagem,80.0,7,204,Porto Alegre,RS
1991,2025-07-18 09:00:00,Condicionador Luxo,Banho,55.02,1,171,Rio de Janeiro,RJ
1992,2025-07-18 13:00:00,Esfoliante Premium,Banho,48.97,4,237,Manaus,AM
1993,2025-07-18 12:00:00,Base Lux,Maquiagem,80.0,5,128,Porto Alegre,RS
1994,2025-07-18 20:00:00,Esfoliante Premium,Banho,47.33,2,214,Rio de Janeiro,RJ
1995,2025-07-19 07:00:00,Esfoliante Premium,Banho,49.51,3,176,Belém,PA
1996,2025-07-19 23:00:00,Condicionador Luxo,Banho,56.03,2,197,Manaus,AM
1997,2025-07-19 04:00:00,Batom Matte,Maquiagem,85.0,1,131,Manaus,AM
1998,2025-07-19 20:00:00,Perfume Bloom,Perfumaria,100.0,9,240,Salvador,BA
1999,2025-07-19 05:00:00,Esfoliante Premium,Banho,48.01,9,158,São Luís,MA
2000,2025-07-20 03:00:00,Batom Matte,Maquiagem,85.0,6,108,Rio de Janeiro,RJ
2001,2025-07-20 03:00:00,Perfume Aurora,Perfumaria,150.0,8,243,Fortaleza,CE
2002,2025-07-20 17:00:00,Perfume Aurora,Perfumaria,150.0,2,118,São Luís,MA
2003,2025-07-20 05:00:00,Batom Matte,Maquiagem,85.0,8,227,São Luís,MA
2004,2025-07-20 02:00:00,Perfume Aurora,Perfumaria,150.0,4,203,Belém,PA
2005,2025-07-21 11:00:00,Base Lux,Maquiagem,80.0,7,136,Rio de Janeiro,RJ
2006,2025-07-21 04:00:00,Perfume Elegance,Perfumaria,350.0,1,128,São Luís,MA
2007,2025-07-21 00:00:00,Perfume Aurora,Perfumaria,150.0,1,173,São Luís,MA
2008,2025-07-21 12:00:00,Gloss Crystal,Maquiagem,50.0,5,236,Belém,PA
2009,2025-07-21 03:00:00,Base Lux,Maquiagem,80.0,9,110,São Luís,MA
2010,2025-07-22 00:00:00,Perfume Bloom,Perfumaria,100.0,3,149,Porto Alegre,RS
2011,2025-07-22 05:00:00,Perfume Elegance,Perfumaria,350.0,9,212,Curitiba,PR
2012,2025-07-22 12:00:00,Condicionador Luxo,Banho,58.67,1,134,São Luís,MA
2013,2025-07-22 23:00:00,Perfume Aurora,Perfumaria,150.0,2,157,Curitiba,PR
2014,2025-07-22 10:00:00,Gloss Crystal,Maquiagem,50.0,2,164,Belo Horizonte,MG
2015,2025-07-23 08:00:00,Perfume Elegance,Perfumaria,350.0,5,184,Salvador,BA
2016,2025-07-23 04:00:00,Perfume Aurora,Perfumaria,150.0,3,105,Rio de Janeiro,RJ
2017,2025-07-23 11:00:00,Perfume Elegance,Perfumaria,350.0,8,118,Porto Alegre,RS
2018,2025-07-23 16:00:00,Perfume Aurora,Perfumaria,150.0,2,156,São Luís,MA
2019,2025-07-23 22:00:00,Esfoliante Premium,Banho,45.25,8,217,Manaus,AM
2020,2025-07-24 00:00:00,Esfoliante Premium,Banho,47.63,8,164,São Luís,MA
2021,2025-07-24 14:00:00,Condicionador Luxo,Banho,58.84,3,212,Rio de Janeiro,RJ
2022,2025-07-24 15:00:00,Base Lux,Maquiagem,80.0,3,199,São Paulo,SP
2023,2025-07-24 20:00:00,Gloss Crystal,Maquiagem,50.0,3,149,Fortaleza,CE
2024,2025-07-24 10:00:00,Perfume Bloom,Perfumaria,100.0,3,178,Curitiba,PR
2025,2025-07-25 03:00:00,Perfume Aurora,Perfumaria,150.0,2,143,Belém,PA
2026,2025-07-25 05:00:00,Gloss Crystal,Maquiagem,50.0,5,203,Porto Alegre,RS
2027,2025-07-25 16:00:00,Batom Matte,Maquiagem,85.0,7,129,Manaus,AM
2028,2025-07-25 17:00:00,Batom Matte,Maquiagem,85.0,3,147,Porto Alegre,RS
2029,2025-07-25 12:00:00,Gloss Crystal,Maquiagem,50.0,3,142,São Luís,MA
2030,2025-07-26 09:00:00,Esfoliante Premium,Banho,49.63,6,182,Curitiba,PR
2031,2025-07-26 16:00:00,Esfoliante Premium,Banho,48.31,8,138,São Paulo,SP
2032,2025-07-26 00:00:00,Esfoliante Premium,Banho,49.58,9,205,Porto Alegre,RS
2033,2025-07-26 17:00:00,Condicionador Luxo,Banho,56.46,7,104,São Luís,MA
2034,2025-07-26 05:00:00,Perfume Bloom,Perfumaria,100.0,7,128,Porto Alegre,RS
2035,2025-07-27 07:00:00,Base Lux,Maquiagem,80.0,1,168,Fortaleza,CE
2036,2025-07-27 09:00:00,Base Lux,Maquiagem,80.0,6,218,Salvador,BA
2037,2025-07-27 16:00:00,Perfume Elegance,Perfumaria,350.0,6,111,Rio de Janeiro,RJ
2038,2025-07-27 11:00:00,Perfume Aurora,Perfumaria,150.0,8,212,São Luís,MA
2039,2025-07-27 05:00:00,Base Lux,Maquiagem,80.0,3,142,Belo Horizonte,MG
2040,2025-07-28 04:00:00,Gloss Crystal,Maquiagem,50.0,4,224,Porto Alegre,RS
2041,2025-07-28 02:00:00,Batom Matte,Maquiagem,85.0,7,210,Belo Horizonte,MG
2042,2025-07-28 22:00:00,Base Lux,Maquiagem,80.0,3,102,São Paulo,SP
2043,2025-07-28 12:00:00,Condicionador Luxo,Banho,56.25,2,240,Manaus,AM
2044,2025-07-28 04:00:00,Perfume Bloom,Perfumaria,100.0,4,158,Manaus,AM
2045,2025-07-29 21:00:00,Perfume Aurora,Perfumaria,150.0,9,169,Rio de Janeiro,RJ
2046,2025-07-29 17:00:00,Gloss Crystal,Maquiagem,50.0,2,214,Rio de Janeiro,RJ
2047,2025-07-29 16:00:00,Batom Matte,Maquiagem,85.0,2,240,Porto Alegre,RS
2048,2025-07-29 07:00:00,Condicionador Luxo,Banho,60.0,5,149,Fortaleza,CE
2049,2025-07-29 06:00:00,Batom Matte,Maquiagem,85.0,7,157,São Luís,MA
2050,2025-07-30 14:00:00,Condicionador Luxo,Banho,55.07,2,245,Manaus,AM
2051,2025-07-30 04:00:00,Esfoliante Premium,Banho,49.57,3,123,Belém,PA
2052,2025-07-30 10:00:00,Perfume Elegance,Perfumaria,350.0,8,130,Salvador,BA
2053,2025-07-30 13:00:00,Batom Matte,Maquiagem,85.0,2,167,São Luís,MA
2054,2025-07-30 04:00:00,Batom Matte,Maquiagem,85.0,1,185,Rio de Janeiro,RJ
2055,2025-07-31 05:00:00,Batom Matte,Maquiagem,85.0,6,218,Fortaleza,CE
2056,2025-07-31 11:00:00,Perfume Elegance,Perfumaria,350.0,7,113,Belém,PA
2057,2025-07-31 06:00:00,Esfoliante Premium,Banho,46.07,2,193,Manaus,AM
2058,2025-07-31 03:00:00,Condicionador Luxo,Banho,55.59,5,150,Porto Alegre,RS
2059,2025-07-31 01:00:00,Esfoliante Premium,Banho,45.76,1,224,Rio de Janeiro,RJ
2060,2025-08-01 22:00:00,Condicionador Luxo,Banho,55.9,9,221,Rio de Janeiro,RJ
2061,2025-08-01 23:00:00,Gloss Crystal,Maquiagem,50.0,2,169,Porto Alegre,RS
2062,2025-08-01 09:00:00,Perfume Elegance,Perfumaria,350.0,8,214,Salvador,BA
2063,2025-08-01 16:00:00,Batom Matte,Maquiagem,85.0,2,140,Salvador,BA
2064,2025-08-01 10:00:00,Gloss Crystal,Maquiagem,50.0,9,100,Manaus,AM
2065,2025-08-02 03:00:00,Esfoliante Premium,Banho,46.33,6,200,Porto Alegre,RS
2066,2025-08-02 02:00:00,Gloss Crystal,Maquiagem,50.0,1,198,Salvador,BA
2067,2025-08-02 03:00:00,Perfume Bloom,Perfumaria,100.0,7,148,São Luís,MA
2068,2025-08-02 02:00:00,Esfoliante Premium,Banho,48.59,7,220,Salvador,BA
2069,2025-08-02 00:00:00,Condicionador Luxo,Banho,55.51,5,133,São Luís,MA
2070,2025-08-03 08:00:00,Esfoliante Premium,Banho,45.33,7,242,Porto Alegre,RS
2071,2025-08-03 22:00:00,Esfoliante Premium,Banho,48.02,8,104,Salvador,BA
2072,2025-08-03 13:00:00,Condicionador Luxo,Banho,55.32,2,111,Curitiba,PR
2073,2025-08-03 03:00:00,Base Lux,Maquiagem,80.0,6,135,Fortaleza,CE
2074,2025-08-03 09:00:00,Batom Matte,Maquiagem,85.0,9,109,Curitiba,PR
2075,2025-08-04 02:00:00,Perfume Elegance,Perfumaria,350.0,7,168,Belém,PA
2076,2025-08-04 12:00:00,Condicionador Luxo,Banho,54.88,2,249,Curitiba,PR
2077,2025-08-04 13:00:00,Perfume Aurora,Perfumaria,150.0,3,228,São Luís,MA
2078,2025-08-04 10:00:00,Gloss Crystal,Maquiagem,50.0,5,134,Manaus,AM
2079,2025-08-04 00:00:00,Perfume Aurora,Perfumaria,150.0,3,125,Porto Alegre,RS
2080,2025-08-05 19:00:00,Perfume Elegance,Perfumaria,350.0,8,125,Belo Horizonte,MG
2081,2025-08-05 12:00:00,Perfume Aurora,Perfumaria,150.0,1,109,Rio de Janeiro,RJ
2082,2025-08-05 16:00:00,Esfoliante Premium,Banho,45.84,1,162,Manaus,AM
2083,2025-08-05 15:00:00,Condicionador Luxo,Banho,59.89,9,147,São Paulo,SP
2084,2025-08-05 00:00:00,Batom Matte,Maquiagem,85.0,2,120,Belém,PA
2085,2025-08-06 20:00:00,Perfume Elegance,Perfumaria,350.0,2,215,Porto Alegre,RS
2086,2025-08-06 03:00:00,Esfoliante Premium,Banho,49.17,9,101,São Paulo,SP
2087,2025-08-06 23:00:00,Batom Matte,Maquiagem,85.0,8,183,Manaus,AM
2088,2025-08-06 13:00:00,Gloss Crystal,Maquiagem,50.0,9,215,São Paulo,SP
2089,2025-08-06 21:00:00,Base Lux,Maquiagem,80.0,4,127,Rio de Janeiro,RJ
2090,2025-08-07 16:00:00,Perfume Elegance,Perfumaria,350.0,5,102,Belo Horizonte,MG
2091,2025-08-07 21:00:00,Perfume Elegance,Perfumaria,350.0,1,164,Manaus,AM
2092,2025-08-07 01:00:00,Base Lux,Maquiagem,80.0,1,218,Porto Alegre,RS
2093,2025-08-07 21:00:00,Perfume Elegance,Perfumaria,350.0,1,247,Salvador,BA
2094,2025-08-07 08:00:00,Perfume Elegance,Perfumaria,350.0,1,118,Belo Horizonte,MG
2095,2025-08-08 16:00:00,Perfume Bloom,Perfumaria,100.0,2,244,Curitiba,PR
2096,2025-08-08 20:00:00,Esfoliante Premium,Banho,45.67,5,216,Porto Alegre,RS
2097,2025-08-08 06:00:00,Esfoliante Premium,Banho,48.14,9,165,Rio de Janeiro,RJ
2098,2025-08-08 12:00:00,Gloss Crystal,Maquiagem,50.0,1,110,Rio de Janeiro,RJ
2099,2025-08-08 01:00:00,Perfume Bloom,Perfumaria,100.0,5,119,Salvador,BA
2100,2025-08-09 09:00:00,Condicionador Luxo,Banho,59.44,5,155,Manaus,AM
2101,2025-08-09 08:00:00,Base Lux,Maquiagem,80.0,5,122,São Paulo,SP
2102,2025-08-09 06:00:00,Base Lux,Maquiagem,80.0,9,241,Manaus,AM
2103,2025-08-09 05:00:00,Gloss Crystal,Maquiagem,50.0,6,178,Curitiba,PR
2104,2025-08-09 23:00:00,Perfume Bloom,Perfumaria,100.0,6,183,Curitiba,PR
2105,2025-08-10 10:00:00,Gloss Crystal,Maquiagem,50.0,5,223,Manaus,AM
2106,2025-08-10 22:00:00,Esfoliante Premium,Banho,48.51,7,179,Belém,PA
2107,2025-08-10 12:00:00,Esfoliante Premium,Banho,49.55,8,243,Belo Horizonte,MG
2108,2025-08-10 01:00:00,Batom Matte,Maquiagem,85.0,7,226,Porto Alegre,RS
2109,2025-08-10 16:00:00,Base Lux,Maquiagem,80.0,9,203,Salvador,BA
2110,2025-08-11 17:00:00,Condicionador Luxo,Banho,56.84,7,135,Manaus,AM
2111,2025-08-11 08:00:00,Esfoliante Premium,Banho,49.95,6,107,Rio de Janeiro,RJ
2112,2025-08-11 13:00:00,Gloss Crystal,Maquiagem,50.0,4,163,Belo Horizonte,MG
2113,2025-08-11 04:00:00,Gloss Crystal,Maquiagem,50.0,9,225,Rio de Janeiro,RJ
2114,2025-08-11 17:00:00,Base Lux,Maquiagem,80.0,7,208,São Luís,MA
2115,2025-08-12 08:00:00,Base Lux,Maquiagem,80.0,6,226,Belo Horizonte,MG
2116,2025-08-12 23:00:00,Esfoliante Premium,Banho,47.1,4,112,São Paulo,SP
2117,2025-08-12 01:00:00,Perfume Elegance,Perfumaria,350.0,5,137,Rio de Janeiro,RJ
2118,2025-08-12 14:00:00,Esfoliante Premium,Banho,49.35,2,209,Porto Alegre,RS
2119,2025-08-12 12:00:00,Perfume Bloom,Perfumaria,100.0,1,245,Porto Alegre,RS
2120,2025-08-13 13:00:00,Perfume Aurora,Perfumaria,150.0,2,208,Porto Alegre,RS
2121,2025-08-13 15:00:00,Perfume Bloom,Perfumaria,100.0,5,183,Fortaleza,CE
2122,2025-08-13 09:00:00,Perfume Bloom,Perfumaria,100.0,2,225,Rio de Janeiro,RJ
2123,2025-08-13 22:00:00,Batom Matte,Maquiagem,85.0,5,144,Manaus,AM
2124,2025-08-13 10:00:00,Condicionador Luxo,Banho,56.02,6,209,São Luís,MA
2125,2025-08-14 20:00:00,Condicionador Luxo,Banho,54.09,8,175,Salvador,BA
2126,2025-08-14 12:00:00,Base Lux,Maquiagem,80.0,7,217,Fortaleza,CE
2127,2025-08-14 07:00:00,Batom Matte,Maquiagem,85.0,5,117,São Luís,MA
2128,2025-08-14 18:00:00,Gloss Crystal,Maquiagem,50.0,8,141,Manaus,AM
2129,2025-08-14 12:00:00,Condicionador Luxo,Banho,58.63,5,247,São Paulo,SP
2130,2025-08-15 12:00:00,Gloss Crystal,Maquiagem,50.0,5,123,Curitiba,PR
2131,2025-08-15 17:00:00,Esfoliante Premium,Banho,45.58,9,219,Belo Horizonte,MG
2132,2025-08-15 10:00:00,Batom Matte,Maquiagem,85.0,9,161,Rio de Janeiro,RJ
2133,2025-08-15 17:00:00,Gloss Crystal,Maquiagem,50.0,9,249,Curitiba,PR
2134,2025-08-15 08:00:00,Base Lux,Maquiagem,80.0,8,113,Belo Horizonte,MG
2135,2025-08-16 19:00:00,Condicionador Luxo,Banho,57.89,1,124,Belo Horizonte,MG
2136,2025-08-16 03:00:00,Esfoliante Premium,Banho,48.2,8,139,São Paulo,SP
2137,2025-08-16 12:00:00,Perfume Bloom,Perfumaria,100.0,7,166,Belém,PA
2138,2025-08-16 22:00:00,Batom Matte,Maquiagem,85.0,2,111,São Paulo,SP
2139,2025-08-16 10:00:00,Condicionador Luxo,Banho,54.84,9,191,Manaus,AM
2140,2025-08-17 02:00:00,Batom Matte,Maquiagem,85.0,6,184,Rio de Janeiro,RJ
2141,2025-08-17 10:00:00,Batom Matte,Maquiagem,85.0,3,200,Belo Horizonte,MG
2142,2025-08-17 05:00:00,Base Lux,Maquiagem,80.0,1,184,Belém,PA
2143,2025-08-17 04:00:00,Perfume Bloom,Perfumaria,100.0,5,237,Porto Alegre,RS
2144,2025-08-17 09:00:00,Perfume Aurora,Perfumaria,150.0,1,177,Salvador,BA
2145,2025-08-18 22:00:00,Perfume Elegance,Perfumaria,350.0,5,221,São Luís,MA
